env_id,timestep,joints_pos,reward,collision,avg_setupTime,avg_actionTime,avg_obsTime,target_dist_euclid,target_dist_angular,DistReset_1_reset,DistReset_1_success,TimeReset_1_reset,TimeReset_1_success
0,38.0,[ 0.23339225 -0.03766507  0.67113692],-13.549845744913512,0.0,0.13434219999999897,0.00012509999999821275,0.00036309999999772913,0.3829025691460812,2.3002780479476956,False,False,False,True
0,39.0,[ 0.23339194 -0.03766509  0.67113698],-13.544849016766612,0.0,0.13434219999999897,0.00012249999999980332,0.00036719999999945685,0.3829028219949174,2.3002779826504867,False,False,False,True
0,40.0,[ 0.233392   -0.0376652   0.67113733],-13.54488425075206,0.0,0.13434219999999897,0.0001390000000007774,0.00034250000000213277,0.38290272959203764,2.300281965778478,False,False,False,True
0,41.0,[ 0.2333921  -0.03766506  0.67113721],-13.544866143052472,0.0,0.13434219999999897,0.00012349999999727856,0.00035580000000123846,0.38290260646010477,2.300280202755051,False,False,False,True
0,42.0,[ 0.23339182 -0.03766506  0.67113727],-13.539812994306802,0.0,0.13434219999999897,0.00011989999999784118,0.00031560000000041555,0.3829028236886343,2.3002740648162137,False,False,False,True
0,43.0,[ 0.23339227 -0.03766502  0.67113703],-13.544934781408143,0.0,0.13434219999999897,0.00011589999999728207,0.000400599999998974,0.38290249832914,2.3002878425182143,False,False,False,True
0,44.0,[ 0.23339173 -0.03766554  0.67113686],-13.544841715263846,0.0,0.13434219999999897,0.00013429999999914344,0.00044519999999792503,0.382903247497843,2.3002764808144214,False,False,False,True
0,45.0,[ 0.23339221 -0.03766497  0.67113727],-13.544857289145314,0.0,0.13434219999999897,0.00012540000000171858,0.0004325999999998942,0.3829024598804844,2.300279484486048,False,False,False,True
0,46.0,[ 0.23339167 -0.03766556  0.67113692],-13.544933709113787,0.0,0.13434219999999897,0.00020459999999999923,0.0003302000000005023,0.3829032913163307,2.3002864059825474,False,False,False,True
0,47.0,[ 0.23339167 -0.03766554  0.67113692],-13.549993020230133,0.0,0.13434219999999897,0.0001218000000022812,0.0003679999999981476,0.3829032802876865,2.300292870389412,False,False,False,True
0,48.0,[ 0.23339233 -0.03766537  0.67113692],-13.549978688722376,0.0,0.13434219999999897,0.00012879999999881875,0.0003504000000020824,0.3829026583913947,2.300292348013447,False,False,False,True
0,49.0,[ 0.233392   -0.03766546  0.67113703],-13.544877863961732,0.0,0.13434219999999897,0.00014420000000114896,0.0003675000000029627,0.382902940228216,2.3002809210239383,False,False,False,True
0,50.0,[ 0.23339182 -0.03766549  0.67113692],-13.549904282757815,0.0,0.13434219999999897,0.0001238000000007844,0.0003302000000005023,0.382903135271389,2.300283467612701,False,False,False,True
0,51.0,[ 0.2333917  -0.03766555  0.67113692],-13.5448959697717,0.0,0.13434219999999897,0.00012489999999942825,0.0003525999999993701,0.3829032593720989,2.3002823575613673,False,False,False,True
0,52.0,[ 0.23339234 -0.03766505  0.67113692],-13.539890107397506,0.0,0.13434219999999897,0.00012049999999774741,0.00033060000000162404,0.38290248434203616,2.3002830105327736,False,False,False,True
0,53.0,[ 0.23339215 -0.03766543  0.67113692],-13.540008379165666,0.0,0.13434219999999897,0.00011980000000022528,0.0003355999999996584,0.3829028316756728,2.300295286377457,False,False,False,True
0,54.0,[ 0.23339206 -0.03766546  0.67113692],-13.539960468018938,0.0,0.13434219999999897,0.0001257000000016717,0.00030849999999915667,0.38290292015592464,2.3002899320238144,False,False,False,True
0,55.0,[ 0.2333923  -0.03766504  0.67113703],-13.534911742968369,0.0,0.13434219999999897,0.00012660000000153104,0.0003297999999993806,0.38290248476597066,2.3002853612290455,False,False,False,True
0,56.0,[ 0.23339245 -0.03766496  0.67113703],-13.534888869201213,0.0,0.13434219999999897,0.00012089999999886913,0.0003337999999999397,0.3829023250448225,2.3002831411270432,False,False,False,True
0,57.0,[ 0.23339213 -0.03766542  0.67113686],-13.534923447462308,0.0,0.13434219999999897,0.00012880000000237146,0.0003466000000003078,0.38290285668913104,2.300286014200013,False,False,False,True
0,58.0,[ 0.23339218 -0.03766505  0.67113715],-13.534924876163327,0.0,0.13434219999999897,0.00013030000000213704,0.0003302999999981182,0.38290255769810744,2.300286667170885,False,False,False,True
0,59.0,[ 0.23339236 -0.03766502  0.67113698],-13.539890043570088,0.0,0.13434219999999897,0.00012139999999760676,0.00032110000000074024,0.3829024409475,2.300283075829909,False,False,False,True
0,60.0,[ 0.23339215 -0.03766538  0.67113692],-13.539978601696395,0.0,0.13434219999999897,0.00011980000000022528,0.00033879999999797406,0.38290280961837453,2.3002920868254417,False,False,False,True
0,61.0,[ 0.23339242 -0.03766503  0.67113709],-13.539911130588502,0.0,0.13434219999999897,0.00012320000000087816,0.00036510000000333775,0.38290236632877245,2.3002854918232467,False,False,False,True
0,62.0,[ 0.23339234 -0.03766537  0.67113692],-13.5399304357234,0.0,0.13434219999999897,0.00012159999999994398,0.00036759999999702586,0.3829026460954989,2.3002871242504384,False,False,False,True
0,63.0,[ 0.23339215 -0.03766508  0.67113721],-13.544868694723021,0.0,0.13434219999999897,0.00012679999999676284,0.000338600000006295,0.38290257692481133,2.300280529240923,False,False,False,True
0,64.0,[ 0.23339207 -0.03766544  0.67113686],-13.544909950291487,0.0,0.13434219999999897,0.00012510000000531818,0.00034750000000371983,0.38290291690136874,2.300284447069531,False,False,False,True
0,65.0,[ 0.23339224 -0.0376654   0.67113692],-13.549922366293274,0.0,0.13434219999999897,0.00010590000000121336,0.0003280999999972778,0.3829027468716408,2.3002860794971043,False,False,False,True
0,66.0,[ 0.23339179 -0.0376655   0.67113692],-13.549902312483866,0.0,0.13434219999999897,0.0001243999999971379,0.00034399999999834563,0.3829031635394048,2.3002832064241767,False,False,False,True
0,67.0,[ 0.23339188 -0.03766555  0.67113703],-13.549960498177745,0.0,0.13434219999999897,0.00012310000000326227,0.0003124999999997158,0.3829030790337951,2.3002896708356677,False,False,False,True
0,68.0,[ 0.23339179 -0.03766548  0.67113692],-13.554936389614042,0.0,0.13434219999999897,0.0001239999999995689,0.0003281999999984464,0.3829031525107604,2.300286928359207,False,False,False,True
0,69.0,[ 0.23339257 -0.03766492  0.67113709],-13.554899390641413,0.0,0.13434219999999897,0.00012020000000489972,0.0003224000000017213,0.3829021882265562,2.3002845123666456,False,False,False,True
0,70.0,[ 0.23339191 -0.0376655   0.67113692],-13.554915826072031,0.0,0.13434219999999897,0.00011010000000055697,0.00031580000000275277,0.38290306517220646,2.3002848388522033,False,False,False,True
0,71.0,[ 0.23339184 -0.0376655   0.67113692],-13.554857888574928,0.0,0.13434219999999897,0.00011909999999915044,0.0003352000000020894,0.38290312665170406,2.3002784397309286,False,False,False,True
0,72.0,[ 0.233392   -0.03766546  0.67113692],-13.549910809745713,0.0,0.13434219999999897,0.00012329999999849406,0.0003339999999951715,0.3829029730157338,2.300284447069531,False,False,False,True
0,73.0,[ 0.23339191 -0.03766549  0.67113686],-13.549933387979953,0.0,0.13434219999999897,0.00012300000000209366,0.0003420999999974583,0.38290307421354297,2.300286732467967,False,False,False,True
0,74.0,[ 0.23339221 -0.03766505  0.67113715],-13.549890854275834,0.0,0.13434219999999897,0.0001277000000001749,0.00034600000000040154,0.38290253310629796,2.3002830105327736,False,False,False,True
0,75.0,[ 0.23339203 -0.03766508  0.67113715],-13.549881924058976,0.0,0.13434219999999897,0.00014069999999577476,0.00035400000000151977,0.38290269536201027,2.3002817698870204,False,False,False,True
0,76.0,[ 0.23339209 -0.03766543  0.67113692],-13.549971337814043,0.0,0.13434219999999897,0.00012630000000513064,0.00033050000000400814,0.38290288453547966,2.3002911726673023,False,False,False,True
0,77.0,[ 0.23339206 -0.03766509  0.67113692],-13.544854370128627,0.0,0.13434219999999897,0.00012980000000339942,0.0003336999999987711,0.3829027400214508,2.300278700919731,False,False,False,True
0,78.0,[ 0.23339173 -0.03766525  0.67113727],-13.544844971417255,0.0,0.13434219999999897,0.00012140000000471218,0.00035369999999801394,0.38290298936935796,2.300277264381127,False,False,False,True
0,79.0,[ 0.23339194 -0.03766511  0.67113715],-13.54486405339978,0.0,0.13434219999999897,0.00012749999999783768,0.00034409999999951424,0.38290278384229476,2.3002796803776056,False,False,False,True
0,80.0,[ 0.23339221 -0.03766505  0.67113715],-13.54983257598061,0.0,0.13434219999999897,0.0001259000000004562,0.0003341999999975087,0.38290253310629796,2.3002766767061105,False,False,False,True
0,81.0,[ 0.23339216 -0.03766504  0.67113703],-13.549992744606689,0.0,0.13434219999999897,0.00012189999999634438,0.00035549999999773263,0.38290259542910166,2.3002939804381355,False,False,False,True
0,82.0,[ 0.23339191 -0.03766549  0.67113703],-13.54483235619151,0.0,0.13434219999999897,0.00012120000000237496,0.00033249999999895863,0.3829030287084804,2.3002758278420616,False,False,False,True
0,83.0,[ 0.23339239 -0.03766501  0.67113715],-13.544882248465955,0.0,0.13434219999999897,0.00019149999999967804,0.0003339000000011083,0.38290236349817636,2.3002823575613673,False,False,False,True
0,84.0,[ 0.23339218 -0.03766541  0.67113698],-13.544952965219325,0.0,0.13434219999999897,0.00012040000000013151,0.0003260999999952219,0.38290278333767436,2.300289344350463,False,False,False,True
0,85.0,[ 0.23339196 -0.03766511  0.67113656],-13.544903626023643,0.0,0.13434219999999897,0.00013039999999620022,0.00032689999999746533,0.38290293548420645,2.30028372880121,False,False,False,True
0,86.0,[ 0.23339176 -0.03766551  0.67113692],-13.544899741402533,0.0,0.13434219999999897,0.0001318999999995185,0.0003305999999980713,0.38290319180742105,2.3002828799385,False,False,False,True
0,87.0,[ 0.23339206 -0.03766505  0.67113715],-13.539888475571457,0.0,0.13434219999999897,0.00011310000000008813,0.00033230000000372684,0.3829026523891415,2.3002825534527993,False,False,False,True
0,88.0,[ 0.23339197 -0.03766543  0.67113698],-13.539884875360725,0.0,0.13434219999999897,0.00012089999999886913,0.0003322000000025582,0.382902966508906,2.3002816392927103,False,False,False,True
0,89.0,[ 0.23339231 -0.03766504  0.67113692],-13.539909653589207,0.0,0.13434219999999897,0.00013129999999961228,0.00030489999999616657,0.382902505257626,2.300285100040632,False,False,False,True
0,90.0,[ 0.23339203 -0.03766546  0.67113668],-13.544946885123261,0.0,0.13434219999999897,0.0001202999999989629,0.0003677999999993631,0.3829030139990797,2.3002882995976477,False,False,False,True
0,91.0,[ 0.23339203 -0.03766511  0.67113715],-13.544835230021823,0.0,0.13434219999999897,0.00012130000000354357,0.00032660000000106493,0.38290270639064483,2.3002766767061105,False,False,False,True
0,92.0,[ 0.2333923  -0.03766506  0.67113715],-13.544838712015876,0.0,0.13434219999999897,0.00013229999999708753,0.0003376000000017143,0.3829024630070872,2.300277460272782,False,False,False,True
0,93.0,[ 0.23339164 -0.03766555  0.67113692],-13.539942384467109,0.0,0.13434219999999897,0.0001219000000034498,0.00035829999999492657,0.3829033085557041,2.3002873201416616,False,False,False,True
0,94.0,[ 0.23339185 -0.03766548  0.67113692],-13.544938039544165,0.0,0.13434219999999897,0.00010989999999821976,0.00033719999999703987,0.3829031033271583,2.3002871895475137,False,False,False,True
0,95.0,[ 0.23339221 -0.03766543  0.67113656],-13.549883018971812,0.0,0.13434219999999897,0.00011019999999462016,0.0003373999999993771,0.38290288453110954,2.300281573995554,False,False,False,True
0,96.0,[ 0.23339216 -0.03766542  0.67113692],-13.544917412451422,0.0,0.13434219999999897,0.00011179999999910706,0.00034079999999647725,0.38290281570355883,2.3002854265261465,False,False,False,True
0,97.0,[ 0.23339155 -0.03766561  0.67113692],-13.539974606089025,0.0,0.13434219999999897,0.0001467000000019425,0.00033249999999895863,0.38290341174083087,2.3002906502911387,False,False,False,True
0,98.0,[ 0.23339228 -0.03766505  0.67113656],-13.539903838884987,0.0,0.13434219999999897,0.0001219000000034498,0.0003052999999937356,0.3829026355647245,2.3002842511781822,False,False,False,True
0,99.0,[ 0.23339193 -0.03766507  0.67113692],-13.539895549423429,0.0,0.13434219999999897,0.0001167999999935887,0.00032709999999980255,0.38290283965596206,2.3002830105327736,False,False,False,True
0,100.0,[ 0.23339196 -0.03766546  0.67113692],-13.539930600574353,0.0,0.13434219999999897,0.00012819999999891252,0.0003474000000025512,0.3829030099034302,2.300286536576718,False,False,False,True
0,101.0,[ 0.23339221 -0.03766505  0.67113703],-13.539857054129552,0.0,0.13434219999999897,0.00012639999999919382,0.0003226999999981217,0.38290256221760155,2.3002792885944814,False,False,False,True
0,102.0,[ 0.23339191 -0.03766549  0.67113692],-13.53996143118342,0.0,0.13434219999999897,0.00011539999999854444,0.0003146999999970035,0.3829030614959906,2.300289801429743,False,False,False,True
0,103.0,[ 0.23339242 -0.03766494  0.67113709],-13.539839559653254,0.0,0.13434219999999897,0.00011950000000382488,0.00034409999999951424,0.38290232221421844,2.300277786758855,False,False,False,True
0,104.0,[ 0.23339196 -0.03766546  0.67113692],-13.544880132730228,0.0,0.13434219999999897,0.00011119999999920083,0.0003454000000004953,0.3829030099034302,2.3002810516182692,False,False,False,True
0,105.0,[ 0.23339176 -0.03766548  0.67113692],-13.544958395360922,0.0,0.13434219999999897,0.00011349999999765714,0.00032450000000494583,0.38290317710256255,2.300289279053419,False,False,False,True
0,106.0,[ 0.23339209 -0.03766508  0.67113709],-13.549903651725625,0.0,0.13434219999999897,0.00011980000000022528,0.00035039999999497695,0.38290266257213523,2.300284185881064,False,False,False,True
0,107.0,[ 0.23339167 -0.0376652   0.67113733],-13.549809031099233,0.0,0.13434219999999897,0.00012540000000171858,0.0003640000000046939,0.3829029964258114,2.3002733465462244,False,False,False,True
0,108.0,[ 0.23339199 -0.03766547  0.67113692],-13.549929679420782,0.0,0.13434219999999897,0.00012440000000424334,0.0003257999999988215,0.3829029889878484,2.3002864712796334,False,False,False,True
0,109.0,[ 0.23339173 -0.03766557  0.67113692],-13.549957044443293,0.0,0.13434219999999897,0.00012149999999877537,0.0003207999999972344,0.38290324580894336,2.3002890178652344,False,False,False,True
0,110.0,[ 0.23339213 -0.03766543  0.67113686],-13.55492235845713,0.0,0.13434219999999897,0.00010960000000181935,0.00036759999999702586,0.38290286404156393,2.3002858836058273,False,False,False,True
0,111.0,[ 0.23339213 -0.03766507  0.67113709],-13.554910784640029,0.0,0.13434219999999897,0.00014019999999703714,0.0003296000000005961,0.3829026183319972,2.300285034743526,False,False,False,True
0,112.0,[ 0.23339184 -0.03766553  0.6711368 ],-13.549953543582154,0.0,0.13434219999999897,0.0001221999999998502,0.0003219000000029837,0.38290317414410385,2.3002887566770345,False,False,False,True
0,113.0,[ 0.23339196 -0.03766546  0.67113692],-13.549948568513194,0.0,0.13434219999999897,0.00012519999999938136,0.0002943999999942548,0.3829030062272145,2.300288495488819,False,False,False,True
0,114.0,[ 0.233392   -0.03766511  0.67113727],-13.549931289990075,0.0,0.13434219999999897,0.00012170000000111258,0.00035389999999324573,0.3829027018712046,2.3002871242504384,False,False,False,True
0,115.0,[ 0.23339212 -0.03766507  0.67113674],-13.5448908504224,0.0,0.13434219999999897,0.00012109999999410093,0.0003239999999991028,0.38290272899058203,2.3002826840470822,False,False,False,True
0,116.0,[ 0.23339178 -0.03766552  0.67113644],-13.544874638071919,0.0,0.13434219999999897,0.00011489999999980682,0.0003340000000022769,0.38290331801429134,2.3002799415663358,False,False,False,True
0,117.0,[ 0.23339163 -0.03766554  0.67113698],-13.539877378170404,0.0,0.13434219999999897,0.00012790000000251212,0.00032170000000064647,0.38290330078164314,2.3002802680522274,False,False,False,True
0,118.0,[ 0.2333921  -0.03766505  0.67113674],-13.539847067209855,0.0,0.13434219999999897,0.0001278000000013435,0.000339400000001433,0.3829027339340628,2.3002779173532772,False,False,False,True
0,119.0,[ 0.23339184 -0.03766552  0.67113692],-13.534900658502782,0.0,0.13434219999999897,0.00012329999999849406,0.00033899999999675856,0.3829031340041349,2.300283075829909,False,False,False,True
0,120.0,[ 0.23339188 -0.03766549  0.67113686],-13.539905526662192,0.0,0.13434219999999897,0.00011889999999681322,0.0003159000000039214,0.38290309880534085,2.300283663504084,False,False,False,True
0,121.0,[ 0.23339219 -0.03766505  0.67113703],-13.539852435998368,0.0,0.13434219999999897,0.00011849999999924421,0.0003148999999993407,0.38290257451350523,2.3002787662169295,False,False,False,True
0,122.0,[ 0.23339209 -0.03766509  0.67113692],-13.534850388635842,0.0,0.13434219999999897,0.00012430000000307473,0.00033099999999564034,0.3829027154296438,2.3002783091365213,False,False,False,True
0,123.0,[ 0.23339206 -0.03766508  0.67113715],-13.539935620108709,0.0,0.13434219999999897,0.00011380000000116297,0.0003339000000011083,0.3829026707701981,2.300287646627014,False,False,False,True
0,124.0,[ 0.23339206 -0.03766507  0.67113715],-13.53984298314027,0.0,0.13434219999999897,0.00012530000000054997,0.00031789999999887186,0.3829026634177751,2.300277590867214,False,False,False,True
0,125.0,[ 0.23339221 -0.03766502  0.67113715],-13.539933230107911,0.0,0.13434219999999897,0.00011709999999709453,0.0003305999999980713,0.38290251472523773,2.300287646627014,False,False,False,True
0,126.0,[ 0.2333917  -0.03766552  0.67113692],-13.534918030738199,0.0,0.13434219999999897,0.0001103000000028942,0.00031399999999592865,0.3829032483434546,2.3002847735550933,False,False,False,True
0,127.0,[ 0.23339224 -0.03766509  0.67113715],-13.539961654502202,0.0,0.13434219999999897,0.00011629999999485108,0.00031330000000195923,0.38290252689555343,2.3002907155881624,False,False,False,True
0,128.0,[ 0.23339176 -0.03766551  0.67113692],-13.539938793910917,0.0,0.13434219999999897,0.00011800000000050659,0.0003284000000007836,0.38290319180742105,2.3002871242504384,False,False,False,True
0,129.0,[ 0.23339216 -0.03766538  0.67113692],-13.540026478095113,0.0,0.13434219999999897,0.00012650000000036243,0.00040740000000027976,0.3829027973224766,2.3002973105826516,False,False,False,True
0,130.0,[ 0.23339197 -0.03766513  0.67113727],-13.544882513015924,0.0,0.13434219999999897,0.00011899999999798183,0.00032920000000302707,0.38290273381544293,2.3002817698870204,False,False,False,True
0,131.0,[ 0.23339224 -0.03766503  0.67113721],-13.539900271351113,0.0,0.13434219999999897,0.0001202999999989629,0.000327500000004477,0.3829024810921057,2.300284120583945,False,False,False,True
0,132.0,[ 0.23339194 -0.03766547  0.67113692],-13.534983716342651,0.0,0.13434219999999897,0.00012110000000120635,0.0003307999999933031,0.38290302587554503,2.300292282716447,False,False,False,True
0,133.0,[ 0.23339212 -0.03766501  0.67113709],-13.539937558884043,0.0,0.13434219999999897,0.0001241000000007375,0.000313099999999622,0.38290260121821207,2.3002879731123427,False,False,False,True
0,134.0,[ 0.23339233 -0.03766501  0.67113709],-13.544785922151185,0.0,0.13434219999999897,0.00012089999999886913,0.0003379999999992833,0.38290242907554856,2.300271779411302,False,False,False,True
0,135.0,[ 0.23339203 -0.03766546  0.67113692],-13.539879191102985,0.0,0.13434219999999897,0.0001159000000043875,0.00035590000000240707,0.3829029484239371,2.3002810516182692,False,False,False,True
0,136.0,[ 0.2333923  -0.03766503  0.67113709],-13.539904826688561,0.0,0.13434219999999897,0.0002080000000006521,0.00030459999999976617,0.38290246469599254,2.300284642960871,False,False,False,True
0,137.0,[ 0.23339227 -0.03766503  0.67113698],-13.539906907131895,0.0,0.13434219999999897,0.00011779999999816937,0.0003112999999999033,0.38290252207533726,2.3002847735550933,False,False,False,True
0,138.0,[ 0.23339182 -0.03766554  0.67113692],-13.53991062866677,0.0,0.13434219999999897,0.00012130000000354357,0.00033090000000157715,0.3829031573286815,2.300284120583945,False,False,False,True
0,139.0,[ 0.23339224 -0.03766502  0.67113715],-13.539868567031924,0.0,0.13434219999999897,0.00011359999999882575,0.000339400000001433,0.3829024901334278,2.3002806598352654,False,False,False,True
0,140.0,[ 0.23339187 -0.03766549  0.67113692],-13.544964343088369,0.0,0.13434219999999897,0.00011599999999845068,0.0003303999999957341,0.3829030947074736,2.300290062617882,False,False,False,True
0,141.0,[ 0.23339221 -0.03766543  0.67113692],-13.544951149843108,0.0,0.13434219999999897,0.0001163000000019565,0.00033290000000363307,0.3829027824920852,2.3002891484593286,False,False,False,True
0,142.0,[ 0.23339242 -0.03766495  0.67113698],-13.544883977061907,0.0,0.13434219999999897,0.00012030000000606833,0.00032490000000251484,0.38290235867798245,2.3002825534527993,False,False,False,True
0,143.0,[ 0.23339182 -0.0376655   0.67113692],-13.544935581070973,0.0,0.13434219999999897,0.00012689999999793145,0.000320500000000834,0.38290313894760414,2.300286863062128,False,False,False,True
0,144.0,[ 0.23339194 -0.03766547  0.67113692],-13.544903808852856,0.0,0.13434219999999897,0.00011429999999990059,0.00034430000000185146,0.38290302587554503,2.300283598206957,False,False,False,True
